,gender,race,age,number of prior convictions,recidivist,recidivism risk score,first name,last name,full name,risk assessment date,date of birth
320,Male,Hispanic,45,0,0,1,John,Doe,John Doe,2018-08-29,1973-08-29
321,Male,Caucasian,21,0,0,3,John,Doe,John Doe,2018-08-04,1997-08-03
322,Female,African-American,42,1,0,2,Jane,Doe,Jane Doe,2018-12-12,1976-12-11
323,Male,Hispanic,28,0,0,4,John,Doe,John Doe,2018-10-08,1990-10-08
324,Male,African-American,32,4,0,5,John,Doe,John Doe,2017-01-17,1985-01-17
325,Male,Caucasian,37,4,1,5,John,Doe,John Doe,2017-02-13,1980-02-14
326,Female,African-American,25,0,1,5,Jane,Doe,Jane Doe,2017-04-28,1992-04-27
327,Female,Caucasian,25,2,0,10,Jane,Doe,Jane Doe,2017-08-11,1992-08-10
328,Female,African-American,50,0,0,1,Jane,Doe,Jane Doe,2018-03-18,1968-03-17
329,Male,African-American,29,2,0,5,John,Doe,John Doe,2019-03-14,1990-03-13
330,Male,African-American,34,3,0,1,John,Doe,John Doe,2018-04-09,1984-04-08
331,Male,African-American,40,3,0,7,John,Doe,John Doe,2017-07-03,1977-07-03
332,Male,Hispanic,28,1,0,3,John,Doe,John Doe,2017-03-16,1989-03-16
333,Male,Caucasian,38,0,0,1,John,Doe,John Doe,2017-07-29,1979-07-29
334,Male,African-American,35,0,0,3,John,Doe,John Doe,2017-08-28,1982-08-28
335,Female,African-American,54,7,0,6,Jane,Doe,Jane Doe,2017-05-29,1963-05-29
336,Female,Caucasian,24,2,0,7,Jane,Doe,Jane Doe,2019-03-06,1995-03-06
337,Male,African-American,44,1,0,1,John,Doe,John Doe,2019-02-19,1975-02-19
338,Female,Caucasian,38,0,0,1,Jane,Doe,Jane Doe,2019-01-06,1981-01-05
339,Male,African-American,27,2,0,7,John,Doe,John Doe,2018-05-13,1991-05-13
340,Male,African-American,34,0,1,9,John,Doe,John Doe,2019-11-01,1985-10-31
341,Male,Caucasian,54,0,0,2,John,Doe,John Doe,2019-02-27,1965-02-26
342,Male,African-American,21,0,1,9,John,Doe,John Doe,2018-03-09,1997-03-08
343,Male,Caucasian,34,0,0,5,John,Doe,John Doe,2017-10-30,1983-10-30
344,Male,Hispanic,52,0,0,1,John,Doe,John Doe,2019-12-07,1967-12-07
345,Male,Caucasian,74,0,0,1,John,Doe,John Doe,2018-10-27,1944-10-27
346,Female,Hispanic,32,0,0,1,Jane,Doe,Jane Doe,2017-09-03,1985-09-03
347,Female,Hispanic,29,0,1,2,Jane,Doe,Jane Doe,2018-10-01,1989-09-30
348,Male,African-American,25,7,0,6,John,Doe,John Doe,2019-06-09,1994-06-08
349,Male,Caucasian,51,3,0,4,John,Doe,John Doe,2019-01-27,1968-01-27
350,Male,Caucasian,56,4,1,1,John,Doe,John Doe,2018-01-25,1962-01-25
351,Male,Hispanic,31,0,0,1,John,Doe,John Doe,2019-07-28,1988-07-27
352,Male,African-American,25,0,0,2,John,Doe,John Doe,2018-03-18,1993-03-17
353,Female,African-American,32,0,0,2,Jane,Doe,Jane Doe,2017-02-15,1985-02-15
354,Female,African-American,32,0,1,1,Jane,Doe,Jane Doe,2018-12-29,1986-12-29
355,Male,Other,66,0,0,1,John,Doe,John Doe,2017-09-21,1951-09-21
356,Male,African-American,44,2,0,2,John,Doe,John Doe,2017-06-05,1973-06-05
357,Male,Caucasian,48,0,0,1,John,Doe,John Doe,2018-07-01,1970-07-01
358,Male,Other,47,0,0,1,John,Doe,John Doe,2018-08-20,1971-08-20
359,Female,African-American,41,2,0,3,Jane,Doe,Jane Doe,2019-11-12,1978-11-12
360,Female,African-American,43,2,0,3,Jane,Doe,Jane Doe,2019-03-02,1976-03-01
361,Female,African-American,24,1,1,5,Jane,Doe,Jane Doe,2018-05-09,1994-05-09
362,Male,Caucasian,56,2,0,4,John,Doe,John Doe,2017-02-28,1961-02-28
363,Male,Hispanic,52,0,0,1,John,Doe,John Doe,2018-04-16,1966-04-16
364,Male,Caucasian,24,5,1,5,John,Doe,John Doe,2018-12-14,1994-12-14
365,Male,African-American,36,0,0,5,John,Doe,John Doe,2019-10-25,1983-10-25
366,Female,Caucasian,46,1,0,1,Jane,Doe,Jane Doe,2017-03-22,1971-03-22
367,Male,Caucasian,21,2,1,10,John,Doe,John Doe,2019-08-11,1998-08-10
368,Male,African-American,21,0,0,4,John,Doe,John Doe,2017-08-10,1996-08-09
369,Male,African-American,24,1,0,2,John,Doe,John Doe,2017-09-24,1993-09-24
370,Male,Caucasian,24,6,0,10,John,Doe,John Doe,2019-03-02,1995-03-02
371,Male,Other,51,2,0,1,John,Doe,John Doe,2017-03-07,1966-03-07
372,Female,Caucasian,32,0,0,1,Jane,Doe,Jane Doe,2017-09-05,1985-09-05
373,Male,African-American,26,0,0,2,John,Doe,John Doe,2018-09-29,1992-09-28
374,Male,African-American,34,3,0,1,John,Doe,John Doe,2019-07-03,1985-07-02
375,Male,African-American,22,1,0,7,John,Doe,John Doe,2018-10-04,1996-10-03
376,Male,Caucasian,41,1,0,6,John,Doe,John Doe,2019-12-24,1978-12-24
377,Male,Caucasian,31,6,0,4,John,Doe,John Doe,2018-07-21,1987-07-21
378,Male,Caucasian,52,1,0,1,John,Doe,John Doe,2018-02-27,1966-02-27
379,Male,Caucasian,39,0,0,1,John,Doe,John Doe,2019-03-05,1980-03-04
380,Male,Caucasian,53,2,0,4,John,Doe,John Doe,2017-06-06,1964-06-06
381,Male,African-American,30,2,0,7,John,Doe,John Doe,2018-03-02,1988-03-01
382,Male,Caucasian,26,0,0,6,John,Doe,John Doe,2017-04-06,1991-04-06
383,Male,Caucasian,47,0,0,1,John,Doe,John Doe,2017-11-13,1970-11-13
384,Female,African-American,44,0,0,1,Jane,Doe,Jane Doe,2019-12-05,1975-12-05
385,Male,African-American,32,0,0,1,John,Doe,John Doe,2019-05-07,1987-05-07
386,Female,African-American,35,0,0,4,Jane,Doe,Jane Doe,2017-07-29,1982-07-29
387,Male,African-American,56,16,0,5,John,Doe,John Doe,2017-11-03,1961-11-03
388,Male,African-American,29,2,1,4,John,Doe,John Doe,2017-05-02,1988-05-01
389,Male,African-American,26,3,1,10,John,Doe,John Doe,2018-10-20,1992-10-19
390,Male,Caucasian,44,5,0,2,John,Doe,John Doe,2018-07-31,1974-07-31
391,Male,African-American,29,5,0,8,John,Doe,John Doe,2017-01-19,1988-01-19
392,Female,Hispanic,26,0,0,3,Jane,Doe,Jane Doe,2018-06-23,1992-06-22
393,Male,Caucasian,49,1,0,3,John,Doe,John Doe,2018-10-07,1969-10-07
394,Male,Caucasian,34,1,0,6,John,Doe,John Doe,2018-10-06,1984-10-05
395,Male,Caucasian,34,2,0,4,John,Doe,John Doe,2017-08-25,1983-08-25
396,Male,Caucasian,56,1,0,1,John,Doe,John Doe,2018-08-25,1962-08-25
397,Male,Caucasian,40,3,0,1,John,Doe,John Doe,2018-07-18,1978-07-18
398,Female,African-American,26,1,1,4,Jane,Doe,Jane Doe,2019-10-23,1993-10-22
399,Male,African-American,29,3,0,1,John,Doe,John Doe,2019-06-10,1990-06-09
400,Male,Other,34,0,0,2,John,Doe,John Doe,2019-11-01,1985-10-31
401,Male,African-American,34,2,0,2,John,Doe,John Doe,2017-01-04,1983-01-04
402,Male,Caucasian,46,9,0,5,John,Doe,John Doe,2017-04-05,1971-04-05
403,Male,Other,23,0,0,3,John,Doe,John Doe,2019-07-30,1996-07-29
404,Male,Other,27,0,0,5,John,Doe,John Doe,2017-07-25,1990-07-25
405,Male,African-American,32,7,0,1,John,Doe,John Doe,2017-02-27,1985-02-27
406,Female,African-American,21,0,0,5,Jane,Doe,Jane Doe,2019-09-24,1998-09-23
407,Male,African-American,28,0,0,2,John,Doe,John Doe,2019-09-05,1991-09-05
408,Male,Caucasian,33,0,0,1,John,Doe,John Doe,2017-01-29,1984-01-29
409,Male,African-American,25,5,0,8,John,Doe,John Doe,2018-10-13,1993-10-12
410,Male,African-American,44,9,0,8,John,Doe,John Doe,2018-07-29,1974-07-29
411,Male,African-American,22,4,1,9,John,Doe,John Doe,2018-04-26,1996-04-25
412,Male,Caucasian,29,0,0,3,John,Doe,John Doe,2017-07-08,1988-07-07
413,Male,Caucasian,28,1,0,5,John,Doe,John Doe,2018-05-16,1990-05-16
414,Male,African-American,22,0,0,10,John,Doe,John Doe,2019-03-25,1997-03-24
415,Male,African-American,48,0,0,1,John,Doe,John Doe,2018-02-17,1970-02-17
416,Female,Other,26,1,0,6,Jane,Doe,Jane Doe,2019-03-31,1993-03-30
417,Female,Other,36,1,0,1,Jane,Doe,Jane Doe,2017-11-20,1981-11-20
418,Male,African-American,55,0,0,1,John,Doe,John Doe,2017-05-15,1962-05-15
419,Male,Caucasian,34,0,0,2,John,Doe,John Doe,2017-10-04,1983-10-04
420,Male,African-American,29,1,0,1,John,Doe,John Doe,2017-03-10,1988-03-09
421,Female,African-American,36,4,1,6,Jane,Doe,Jane Doe,2017-09-11,1981-09-11
422,Male,Caucasian,42,0,0,4,John,Doe,John Doe,2019-09-17,1977-09-16
423,Male,Caucasian,40,4,0,7,John,Doe,John Doe,2019-05-11,1979-05-11
424,Male,Caucasian,55,1,1,1,John,Doe,John Doe,2019-04-07,1964-04-06
425,Male,Caucasian,36,0,0,3,John,Doe,John Doe,2019-10-13,1983-10-13
426,Female,African-American,64,0,0,1,Jane,Doe,Jane Doe,2017-12-07,1953-12-07
427,Male,African-American,27,9,1,10,John,Doe,John Doe,2019-07-25,1992-07-24
428,Female,Other,32,0,0,1,Jane,Doe,Jane Doe,2018-06-13,1986-06-13
429,Male,Other,21,0,0,4,John,Doe,John Doe,2018-05-31,1997-05-30
430,Male,Caucasian,34,0,0,1,John,Doe,John Doe,2019-04-21,1985-04-20
431,Male,Caucasian,34,11,0,4,John,Doe,John Doe,2019-02-09,1985-02-08
432,Male,African-American,52,2,0,1,John,Doe,John Doe,2017-08-16,1965-08-16
433,Male,African-American,21,1,0,9,John,Doe,John Doe,2017-08-18,1996-08-17
434,Female,Caucasian,29,0,0,7,Jane,Doe,Jane Doe,2019-10-20,1990-10-19
435,Male,Caucasian,25,1,0,5,John,Doe,John Doe,2018-06-05,1993-06-04
436,Male,Caucasian,40,4,0,7,John,Doe,John Doe,2017-04-11,1977-04-11
437,Male,African-American,24,1,0,7,John,Doe,John Doe,2018-11-12,1994-11-12
438,Male,African-American,34,21,1,10,John,Doe,John Doe,2019-12-25,1985-12-24
439,Male,Hispanic,30,0,0,2,John,Doe,John Doe,2017-03-21,1987-03-21
440,Male,African-American,26,9,1,4,John,Doe,John Doe,2019-03-01,1993-02-28
441,Female,African-American,29,0,0,10,Jane,Doe,Jane Doe,2019-02-11,1990-02-10
442,Male,Caucasian,44,11,0,3,John,Doe,John Doe,2018-04-19,1974-04-19
443,Male,Hispanic,35,3,1,1,John,Doe,John Doe,2018-10-17,1983-10-17
444,Male,African-American,47,3,0,3,John,Doe,John Doe,2018-10-23,1971-10-23
445,Female,Caucasian,55,0,0,1,Jane,Doe,Jane Doe,2019-05-14,1964-05-13
446,Male,Other,31,0,0,2,John,Doe,John Doe,2019-04-24,1988-04-23
447,Male,Native American,25,7,1,9,John,Doe,John Doe,2019-03-27,1994-03-26
448,Male,Caucasian,77,1,0,1,John,Doe,John Doe,2019-06-26,1942-06-26
449,Male,African-American,53,5,0,4,John,Doe,John Doe,2018-03-30,1965-03-30
450,Male,Caucasian,27,0,0,3,John,Doe,John Doe,2019-11-22,1992-11-21
451,Male,African-American,26,0,0,5,John,Doe,John Doe,2017-05-16,1991-05-16
452,Female,African-American,42,1,0,2,Jane,Doe,Jane Doe,2019-12-08,1977-12-07
453,Male,African-American,41,2,0,1,John,Doe,John Doe,2017-07-29,1976-07-29
454,Male,Caucasian,58,2,0,5,John,Doe,John Doe,2018-04-09,1960-04-08
455,Male,Caucasian,30,1,0,2,John,Doe,John Doe,2019-11-23,1989-11-22
456,Male,Caucasian,29,2,0,3,John,Doe,John Doe,2018-10-28,1989-10-27
457,Male,African-American,34,15,0,7,John,Doe,John Doe,2017-01-13,1983-01-13
458,Female,Caucasian,24,0,0,6,Jane,Doe,Jane Doe,2019-08-05,1995-08-05
459,Female,African-American,36,4,1,6,Jane,Doe,Jane Doe,2019-04-25,1983-04-25
460,Male,Caucasian,34,5,1,2,John,Doe,John Doe,2017-06-19,1983-06-19
461,Male,Hispanic,46,1,0,1,John,Doe,John Doe,2018-10-27,1972-10-26
462,Male,Hispanic,38,1,0,5,John,Doe,John Doe,2018-11-30,1980-11-29
463,Male,Hispanic,32,0,0,2,John,Doe,John Doe,2018-11-30,1986-11-30
464,Male,Other,31,0,0,3,John,Doe,John Doe,2018-11-11,1987-11-11
465,Male,African-American,35,0,0,3,John,Doe,John Doe,2018-07-26,1983-07-26
466,Male,Caucasian,26,8,1,10,John,Doe,John Doe,2018-06-20,1992-06-19
467,Female,African-American,54,0,0,1,Jane,Doe,Jane Doe,2017-01-26,1963-01-26
468,Male,African-American,27,8,1,3,John,Doe,John Doe,2017-11-06,1990-11-06
469,Male,African-American,37,4,1,7,John,Doe,John Doe,2017-07-14,1980-07-14
470,Male,African-American,33,3,0,4,John,Doe,John Doe,2018-01-11,1985-01-10
471,Male,African-American,38,4,0,2,John,Doe,John Doe,2019-05-30,1981-05-29
472,Female,Caucasian,40,0,0,1,Jane,Doe,Jane Doe,2019-08-03,1979-08-03
473,Male,African-American,29,1,0,8,John,Doe,John Doe,2019-11-02,1990-11-01
474,Male,African-American,32,1,0,3,John,Doe,John Doe,2019-03-25,1987-03-25
475,Female,Caucasian,28,0,0,6,Jane,Doe,Jane Doe,2019-07-06,1991-07-06
476,Female,African-American,35,6,1,2,Jane,Doe,Jane Doe,2018-12-22,1983-12-22
477,Male,African-American,41,0,0,7,John,Doe,John Doe,2019-12-31,1978-12-31
478,Male,African-American,32,1,1,5,John,Doe,John Doe,2017-06-18,1985-06-18
479,Female,Caucasian,39,1,0,4,Jane,Doe,Jane Doe,2019-11-07,1980-11-06
480,Female,African-American,29,0,0,5,Jane,Doe,Jane Doe,2017-10-17,1988-10-16
481,Male,African-American,23,0,0,4,John,Doe,John Doe,2019-03-27,1996-03-26
482,Female,Other,38,0,0,1,Jane,Doe,Jane Doe,2018-09-11,1980-09-10
483,Female,Caucasian,26,1,1,4,Jane,Doe,Jane Doe,2018-11-08,1992-11-07
484,Male,African-American,29,9,1,7,John,Doe,John Doe,2017-07-19,1988-07-18
485,Male,African-American,38,8,0,7,John,Doe,John Doe,2017-03-28,1979-03-28
486,Female,African-American,26,0,0,2,Jane,Doe,Jane Doe,2019-06-19,1993-06-18
487,Male,African-American,28,0,0,2,John,Doe,John Doe,2019-03-01,1991-03-01
488,Male,Caucasian,29,4,0,8,John,Doe,John Doe,2017-04-27,1988-04-26
489,Male,Caucasian,55,0,0,1,John,Doe,John Doe,2019-07-12,1964-07-11
490,Male,African-American,21,1,0,6,John,Doe,John Doe,2017-07-31,1996-07-30
491,Female,African-American,27,0,1,3,Jane,Doe,Jane Doe,2019-06-17,1992-06-16
492,Male,African-American,26,1,0,5,John,Doe,John Doe,2018-10-23,1992-10-22
493,Female,African-American,31,0,0,8,Jane,Doe,Jane Doe,2019-01-10,1988-01-10
494,Male,Caucasian,40,1,0,1,John,Doe,John Doe,2017-08-02,1977-08-02
495,Male,African-American,32,4,0,5,John,Doe,John Doe,2018-04-03,1986-04-03
496,Male,African-American,30,4,0,8,John,Doe,John Doe,2018-05-12,1988-05-11
497,Male,Hispanic,30,0,0,2,John,Doe,John Doe,2017-06-25,1987-06-25
498,Male,Caucasian,23,0,0,2,John,Doe,John Doe,2017-08-10,1994-08-10
499,Male,Hispanic,21,1,0,5,John,Doe,John Doe,2018-04-21,1997-04-20
500,Male,Other,48,12,0,5,John,Doe,John Doe,2019-03-24,1971-03-24
501,Male,African-American,27,4,0,4,John,Doe,John Doe,2017-11-11,1990-11-11
502,Male,African-American,33,2,0,4,John,Doe,John Doe,2018-05-11,1985-05-10
503,Female,Hispanic,24,1,0,3,Jane,Doe,Jane Doe,2018-06-01,1994-06-01
504,Male,African-American,27,5,1,10,John,Doe,John Doe,2018-06-15,1991-06-15
505,Female,Caucasian,26,0,0,3,Jane,Doe,Jane Doe,2017-08-06,1991-08-06
506,Male,African-American,46,0,0,7,John,Doe,John Doe,2019-07-23,1973-07-22
507,Male,Caucasian,35,3,1,5,John,Doe,John Doe,2019-11-22,1984-11-21
508,Male,African-American,27,2,1,5,John,Doe,John Doe,2019-06-07,1992-06-06
509,Male,Caucasian,36,0,0,3,John,Doe,John Doe,2019-06-08,1983-06-08
510,Male,Hispanic,47,0,0,1,John,Doe,John Doe,2018-11-27,1971-11-27
511,Male,Caucasian,49,3,0,1,John,Doe,John Doe,2017-03-18,1968-03-18
512,Male,Caucasian,50,1,0,2,John,Doe,John Doe,2017-01-01,1967-01-01
513,Male,African-American,28,14,1,7,John,Doe,John Doe,2018-07-12,1990-07-12
514,Female,African-American,51,3,0,2,Jane,Doe,Jane Doe,2018-06-05,1967-06-05
515,Male,Hispanic,31,0,0,1,John,Doe,John Doe,2019-08-07,1988-08-06
516,Male,African-American,52,9,1,8,John,Doe,John Doe,2018-12-03,1966-12-03
517,Male,Caucasian,26,5,0,4,John,Doe,John Doe,2019-11-11,1993-11-10
518,Male,African-American,22,0,0,3,John,Doe,John Doe,2018-06-26,1996-06-25
519,Male,Caucasian,28,1,1,4,John,Doe,John Doe,2017-07-16,1989-07-16
520,Male,Caucasian,30,3,1,4,John,Doe,John Doe,2017-06-17,1987-06-17
521,Male,African-American,24,0,0,9,John,Doe,John Doe,2019-05-12,1995-05-12
522,Male,African-American,31,1,0,1,John,Doe,John Doe,2018-01-08,1987-01-08
523,Male,African-American,44,6,0,6,John,Doe,John Doe,2017-08-24,1973-08-24
524,Male,African-American,32,1,1,4,John,Doe,John Doe,2019-07-15,1987-07-15
525,Male,Hispanic,60,1,0,1,John,Doe,John Doe,2017-06-18,1957-06-18
526,Female,Caucasian,42,0,0,1,Jane,Doe,Jane Doe,2018-02-15,1976-02-15
527,Male,Caucasian,36,1,0,5,John,Doe,John Doe,2018-01-04,1982-01-04
528,Male,African-American,39,1,0,1,John,Doe,John Doe,2019-01-28,1980-01-28
529,Male,Caucasian,21,5,1,8,John,Doe,John Doe,2018-02-14,1997-02-13
530,Male,African-American,38,0,0,8,John,Doe,John Doe,2017-10-29,1979-10-29
531,Male,Hispanic,44,0,0,1,John,Doe,John Doe,2018-07-27,1974-07-27
532,Male,African-American,59,4,0,2,John,Doe,John Doe,2018-07-05,1959-07-05
533,Male,Hispanic,35,5,1,6,John,Doe,John Doe,2019-08-31,1984-08-30
534,Male,Caucasian,45,1,0,1,John,Doe,John Doe,2019-04-16,1974-04-16
535,Male,African-American,38,0,0,2,John,Doe,John Doe,2017-12-26,1979-12-26
536,Male,African-American,57,19,0,7,John,Doe,John Doe,2017-02-08,1960-02-09
537,Male,African-American,51,14,0,5,John,Doe,John Doe,2017-01-10,1966-01-10
538,Male,African-American,28,1,0,3,John,Doe,John Doe,2019-10-07,1991-10-07
539,Male,African-American,28,18,1,10,John,Doe,John Doe,2019-03-31,1991-03-31
540,Male,African-American,42,8,0,5,John,Doe,John Doe,2019-06-25,1977-06-24
541,Female,Caucasian,62,0,0,1,Jane,Doe,Jane Doe,2018-05-24,1956-05-23
542,Male,Caucasian,26,1,0,3,John,Doe,John Doe,2017-09-20,1991-09-20
543,Male,Caucasian,28,3,0,3,John,Doe,John Doe,2017-12-08,1989-12-08
544,Male,African-American,27,1,0,2,John,Doe,John Doe,2017-01-17,1990-01-17
545,Male,Other,54,0,0,1,John,Doe,John Doe,2018-03-18,1964-03-17
546,Male,African-American,24,0,0,4,John,Doe,John Doe,2018-07-02,1994-07-02
547,Male,Native American,40,2,0,6,John,Doe,John Doe,2019-07-12,1979-07-12
548,Male,Hispanic,38,0,0,1,John,Doe,John Doe,2017-06-08,1979-06-08
549,Male,African-American,56,16,0,5,John,Doe,John Doe,2017-05-21,1961-05-21
550,Male,Caucasian,50,1,1,1,John,Doe,John Doe,2018-10-04,1968-10-03
551,Male,Caucasian,24,2,0,2,John,Doe,John Doe,2019-06-02,1995-06-02
552,Male,Caucasian,28,0,1,2,John,Doe,John Doe,2018-05-19,1990-05-19
553,Male,African-American,29,2,0,5,John,Doe,John Doe,2018-08-11,1989-08-10
554,Male,African-American,26,24,1,10,John,Doe,John Doe,2019-02-27,1993-02-26
555,Female,African-American,58,4,0,1,Jane,Doe,Jane Doe,2017-09-03,1959-09-03
556,Male,Caucasian,27,0,0,2,John,Doe,John Doe,2017-03-28,1990-03-28
557,Male,Hispanic,52,5,1,3,John,Doe,John Doe,2018-06-21,1966-06-21
558,Male,Other,27,0,0,1,John,Doe,John Doe,2017-10-13,1990-10-13
559,Female,Caucasian,24,7,0,7,Jane,Doe,Jane Doe,2018-04-28,1994-04-28
560,Male,Caucasian,40,9,0,9,John,Doe,John Doe,2017-08-06,1977-08-06
561,Male,Caucasian,33,3,0,3,John,Doe,John Doe,2019-04-12,1986-04-11
562,Male,Caucasian,20,0,0,4,John,Doe,John Doe,2018-10-04,1998-10-04
563,Male,African-American,20,0,1,4,John,Doe,John Doe,2018-10-27,1998-10-27
564,Male,African-American,37,18,0,9,John,Doe,John Doe,2019-02-01,1982-02-01
565,Male,African-American,54,11,0,9,John,Doe,John Doe,2018-09-08,1964-09-07
566,Male,African-American,29,7,1,8,John,Doe,John Doe,2019-04-20,1990-04-19
567,Female,Caucasian,30,0,0,5,Jane,Doe,Jane Doe,2018-10-15,1988-10-14
568,Female,African-American,56,1,0,1,Jane,Doe,Jane Doe,2017-01-27,1961-01-27
569,Female,African-American,50,0,0,1,Jane,Doe,Jane Doe,2019-04-13,1969-04-12
570,Male,African-American,29,7,1,8,John,Doe,John Doe,2017-11-04,1988-11-03
571,Male,African-American,22,0,1,3,John,Doe,John Doe,2019-08-12,1997-08-11
572,Male,African-American,34,0,1,8,John,Doe,John Doe,2017-04-29,1983-04-29
573,Male,African-American,40,1,0,1,John,Doe,John Doe,2017-02-20,1977-02-20
574,Male,Other,39,6,0,5,John,Doe,John Doe,2017-03-23,1978-03-23
575,Female,Caucasian,40,4,1,4,Jane,Doe,Jane Doe,2019-12-28,1979-12-28
576,Female,Caucasian,69,2,0,1,Jane,Doe,Jane Doe,2018-07-04,1949-07-04
577,Male,Caucasian,28,1,0,3,John,Doe,John Doe,2019-08-13,1991-08-13
578,Female,African-American,45,2,0,3,Jane,Doe,Jane Doe,2018-05-15,1973-05-15
579,Female,Caucasian,24,1,0,6,Jane,Doe,Jane Doe,2019-12-05,1995-12-05
580,Female,Caucasian,28,0,0,2,Jane,Doe,Jane Doe,2018-02-01,1990-02-01
581,Male,African-American,24,0,0,5,John,Doe,John Doe,2019-11-14,1995-11-14
582,Female,African-American,33,3,0,2,Jane,Doe,Jane Doe,2018-01-20,1985-01-19
583,Male,Native American,37,0,0,2,John,Doe,John Doe,2018-06-20,1981-06-20
584,Male,African-American,40,13,0,9,John,Doe,John Doe,2019-04-19,1979-04-19
585,Male,African-American,26,6,1,7,John,Doe,John Doe,2017-03-17,1991-03-17
586,Male,African-American,25,1,0,2,John,Doe,John Doe,2017-11-09,1992-11-08
587,Male,African-American,28,1,0,6,John,Doe,John Doe,2018-06-29,1990-06-29
588,Male,African-American,34,1,0,7,John,Doe,John Doe,2017-05-16,1983-05-16
589,Female,African-American,31,1,0,5,Jane,Doe,Jane Doe,2019-12-16,1988-12-15
590,Female,Caucasian,35,4,0,3,Jane,Doe,Jane Doe,2018-06-06,1983-06-06
591,Male,Caucasian,25,3,0,7,John,Doe,John Doe,2019-07-04,1994-07-03
592,Male,Caucasian,57,7,1,1,John,Doe,John Doe,2019-08-13,1962-08-13
593,Male,African-American,68,2,0,4,John,Doe,John Doe,2017-12-16,1949-12-16
594,Male,Caucasian,55,1,0,1,John,Doe,John Doe,2017-03-25,1962-03-25
595,Female,Hispanic,22,1,0,4,Jane,Doe,Jane Doe,2019-10-14,1997-10-13
596,Female,African-American,28,0,0,2,Jane,Doe,Jane Doe,2019-02-06,1991-02-06
597,Male,Caucasian,21,1,0,4,John,Doe,John Doe,2017-07-02,1996-07-01
598,Female,African-American,28,0,0,2,Jane,Doe,Jane Doe,2017-12-17,1989-12-17
599,Male,Caucasian,29,0,1,2,John,Doe,John Doe,2018-02-13,1989-02-12
600,Male,African-American,59,2,0,1,John,Doe,John Doe,2017-02-24,1958-02-24
601,Female,Caucasian,49,0,0,1,Jane,Doe,Jane Doe,2018-03-16,1969-03-16
602,Female,African-American,23,0,0,7,Jane,Doe,Jane Doe,2018-08-22,1995-08-22
603,Female,Other,28,1,0,2,Jane,Doe,Jane Doe,2017-04-29,1989-04-29
604,Male,African-American,37,0,0,1,John,Doe,John Doe,2017-08-27,1980-08-27
605,Male,African-American,37,14,0,8,John,Doe,John Doe,2019-12-22,1982-12-22
606,Male,African-American,30,2,0,7,John,Doe,John Doe,2017-11-19,1987-11-19
607,Male,Hispanic,25,0,0,7,John,Doe,John Doe,2017-02-22,1992-02-22
608,Female,African-American,30,4,0,3,Jane,Doe,Jane Doe,2017-09-30,1987-09-30
609,Male,Caucasian,31,0,0,5,John,Doe,John Doe,2017-06-25,1986-06-25
610,Male,Caucasian,67,0,0,1,John,Doe,John Doe,2018-01-23,1951-01-23
611,Male,African-American,21,0,1,4,John,Doe,John Doe,2018-02-23,1997-02-22
612,Male,African-American,22,0,0,9,John,Doe,John Doe,2019-04-22,1997-04-21
613,Male,African-American,52,1,0,1,John,Doe,John Doe,2019-04-25,1967-04-25
614,Female,Caucasian,22,2,0,3,Jane,Doe,Jane Doe,2018-11-11,1996-11-10
615,Male,African-American,37,0,0,2,John,Doe,John Doe,2017-05-30,1980-05-30
616,Male,African-American,22,1,1,9,John,Doe,John Doe,2018-11-12,1996-11-11
617,Male,African-American,22,0,0,10,John,Doe,John Doe,2017-12-10,1995-12-10
618,Male,African-American,24,0,0,2,John,Doe,John Doe,2017-08-08,1993-08-08
619,Male,African-American,30,18,0,10,John,Doe,John Doe,2018-11-02,1988-11-01
620,Male,Other,54,0,0,1,John,Doe,John Doe,2017-08-06,1963-08-06
621,Male,African-American,20,1,0,4,John,Doe,John Doe,2018-11-05,1998-11-05
622,Male,Other,23,5,1,10,John,Doe,John Doe,2019-03-22,1996-03-21
623,Female,Caucasian,57,4,0,2,Jane,Doe,Jane Doe,2018-11-09,1961-11-09
624,Male,African-American,23,0,0,3,John,Doe,John Doe,2018-06-10,1995-06-10
625,Male,Caucasian,42,1,0,1,John,Doe,John Doe,2017-11-05,1975-11-05
626,Male,African-American,35,4,0,4,John,Doe,John Doe,2019-11-24,1984-11-23
627,Male,African-American,23,0,0,8,John,Doe,John Doe,2018-12-05,1995-12-05
